Area,AP Ratio,District,Season,Avg Temp,Avg Humidity,Crop Name,Transplant,Growth,Harvest,Production,Max Temp,Min Temp,Max Relative Humidity,Min Relative Humidity,Rainfall_mm
190,2.057894737,Gopalganj,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,391,35,18.0,60,90,187.0954207
158,2.113924051,Habiganj,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,334,35,18.0,60,90,155.9454506
698,10.52292264,Jamalpur,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,7345,35,18.0,60,90,58.04841912
756,4.085978836,Jashore,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,3089,35,18.0,60,90,92.07385863
247,2.032388664,Jhallokati,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,502,35,18.0,60,90,120.2005754
547,3.314442413,Jhenaidah,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,1813,35,18.0,60,90,46.93846052
131,4.221374046,Joypurhat,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,553,35,18.0,60,90,108.8216476
479,2.995824635,Khagrachari,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,1435,35,18.0,60,90,227.1958672
273,1.505494505,Khulna,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,411,35,18.0,60,90,134.0343906
175,6.92,Kishoreganj,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,1211,35,18.0,60,90,202.34021
323,4.13003096,Kurigram,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,1334,35,18.0,60,90,142.4771525
378,6.275132275,Kushtia,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,2372,35,18.0,60,90,92.80928042
473,1.619450317,Lakshmipur,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,766,35,18.0,60,90,272.8519997
252,2.472222222,Lalmonirhat,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,623,35,18.0,60,90,237.0995541
144,5.0625,Madaripur,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,729,35,18.0,60,90,170.6508971
74,2.648648649,Magura,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,196,35,18.0,60,90,231.7050682
507,5.605522682,Manikganj,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,2842,35,18.0,60,90,197.6346686
892,10.93721973,Meherpur,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,9756,35,18.0,60,90,71.24778519
186,3.596774194,Moulvibazar,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,669,35,18.0,60,90,262.5713984
180,5.544444444,Munshiganj,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,998,35,18.0,60,90,102.2216112
1147,6.238012206,Mymensingh,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,7155,35,18.0,60,90,345.903503
286,3.405594406,Naogaon,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,974,35,18.0,60,90,0.0
214,3.887850467,Narail,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,832,35,18.0,60,90,183.4489885
221,2.036199095,Narayanganj,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,450,35,18.0,60,90,133.9949877
375,4.181333333,Narsingdi,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,1568,35,18.0,60,90,132.0775579
284,2.492957746,Natore,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,708,35,18.0,60,90,108.1501205
343,6.533527697,Netrokona,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,2241,35,18.0,60,90,254.0071135
402,3.082089552,Nilphamari,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,1239,35,18.0,60,90,151.5381291
294,2.431972789,Noakhali,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,715,35,18.0,60,90,145.1704067
337,2.347181009,Pabna,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,791,35,18.0,60,90,50.96015898
280,2.857142857,Panchagar,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,800,35,18.0,60,90,107.4201144
146,1.952054795,Patuakhali,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,285,35,18.0,60,90,114.1311784
235,1.774468085,Pirojpur,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,417,35,18.0,60,90,154.8811722
179,4.491620112,Rajbari,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,804,35,18.0,60,90,240.3213184
606,3.356435644,Rajshahi,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,2034,35,18.0,60,90,258.0112582
602,2.061461794,Rangamati,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,1241,35,18.0,60,90,164.7026044
554,2.514440433,Rangpur,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,1393,35,18.0,60,90,59.00434886
246,2.756097561,Satkhira,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,678,35,18.0,60,90,179.5637124
119,6.151260504,Shariatpur,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,732,35,18.0,60,90,174.8343783
757,6.747688243,Sherpur,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,5108,35,18.0,60,90,144.9469418
173,2.595375723,Sirajganj,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,449,35,18.0,60,90,122.130358
178,3.662921348,Sunamganj,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,652,35,18.0,60,90,99.16605302
310,3.8,Sylhet,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,1178,35,18.0,60,90,228.7369997
798,2.617794486,Tangail,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,2089,35,18.0,60,90,128.5812016
342,2.289473684,Thakurgaon,Kharif 2,26.5,75.0,Cucumber,Sep,Nov to Mar,Mar to Jun,783,35,18.0,60,90,209.6442346
0,,Bagerhat,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,0,38,5.0,70,95,171.7345055
21,0.047619048,Bandarban,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,1,38,5.0,70,95,212.3344619
0,,Barguna,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,0,38,5.0,70,95,39.42786126
24,2.583333333,Barishal,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,62,38,5.0,70,95,145.8633878
3,0.333333333,Bhola,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,1,38,5.0,70,95,196.4403571
2,4.0,Bogura,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,8,38,5.0,70,95,167.9477713
33,0.878787879,Brahmanbaria,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,29,38,5.0,70,95,177.5401462
6,1.666666667,Chandpur,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,10,38,5.0,70,95,158.8417674
23,2.130434783,Chapai Nawabganj,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,49,38,5.0,70,95,127.0465929
3,2.0,Chattogram,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,6,38,5.0,70,95,260.6387231
5,1.0,Chuadanga,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,5,38,5.0,70,95,130.5958428
6,1.333333333,CoxsBazar,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,8,38,5.0,70,95,160.4764551
44,0.75,Cumilla,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,33,38,5.0,70,95,168.9962846
5,3.8,Dhaka,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,19,38,5.0,70,95,141.1971287
26,2.5,Dinajpur,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,65,38,5.0,70,95,133.2735316
18,3.0,Faridpur,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,54,38,5.0,70,95,77.37952826
1,1.0,Feni,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,1,38,5.0,70,95,121.3525983
12,1.583333333,Gaibandha,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,19,38,5.0,70,95,48.13848968
24,0.708333333,Gazipur,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,17,38,5.0,70,95,198.8870104
4,7.25,Gopalganj,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,29,38,5.0,70,95,198.8309412
0,,Habiganj,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,0,38,5.0,70,95,187.6573152
6,1.5,Jamalpur,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,9,38,5.0,70,95,91.00352535
13,8.461538462,Jashore,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,110,38,5.0,70,95,146.5503926
13,0.769230769,Jhallokati,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,10,38,5.0,70,95,282.9111643
12,3.833333333,Jhenaidah,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,46,38,5.0,70,95,0.808050957
5,2.8,Joypurhat,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,14,38,5.0,70,95,186.4115742
4,0.5,Khagrachari,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,2,38,5.0,70,95,149.3439098
7,4.714285714,Khulna,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,33,38,5.0,70,95,161.8940619
11,1.363636364,Kishoreganj,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,15,38,5.0,70,95,63.05611743
6,5.166666667,Kurigram,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,31,38,5.0,70,95,163.1815086
12,2.583333333,Kushtia,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,31,38,5.0,70,95,122.659481
8,1.125,Lakshmipur,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,9,38,5.0,70,95,121.4530276
8,2.25,Lalmonirhat,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,18,38,5.0,70,95,176.5901139
7,7.0,Madaripur,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,49,38,5.0,70,95,244.5494365
46,1.413043478,Magura,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,65,38,5.0,70,95,39.71197868
2,2.0,Manikganj,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,4,38,5.0,70,95,184.1992474
14,0.642857143,Meherpur,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,9,38,5.0,70,95,179.1149794
5,0.8,Moulvibazar,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,4,38,5.0,70,95,78.40048304
1,4.0,Munshiganj,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,4,38,5.0,70,95,126.542064
18,0.611111111,Mymensingh,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,11,38,5.0,70,95,189.0403523
5,4.2,Naogaon,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,21,38,5.0,70,95,124.1796989
21,0.380952381,Narail,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,8,38,5.0,70,95,241.040625
4,7.25,Narayanganj,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,29,38,5.0,70,95,246.3434544
12,2.416666667,Narsingdi,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,29,38,5.0,70,95,122.5848179
8,6.375,Natore,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,51,38,5.0,70,95,166.9427281
15,1.733333333,Netrokona,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,26,38,5.0,70,95,87.67099326
6,3.0,Nilphamari,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,18,38,5.0,70,95,85.80244348
2,0.5,Noakhali,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,1,38,5.0,70,95,214.7140956
4,2.0,Pabna,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,8,38,5.0,70,95,68.98202268
21,0.761904762,Panchagar,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,16,38,5.0,70,95,274.4825176
11,0.636363636,Patuakhali,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,7,38,5.0,70,95,221.4450071
1,2.0,Pirojpur,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,2,38,5.0,70,95,201.5805008
2,5.0,Rajbari,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,10,38,5.0,70,95,89.59041804
16,5.625,Rajshahi,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,90,38,5.0,70,95,96.28258499
2,0.5,Rangamati,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,1,38,5.0,70,95,111.1094159
7,3.142857143,Rangpur,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,22,38,5.0,70,95,139.6845113
0,,Satkhira,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,0,38,5.0,70,95,46.71537908
3,8.333333333,Shariatpur,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,25,38,5.0,70,95,83.27319872
3,1.333333333,Sherpur,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,4,38,5.0,70,95,149.9580901
5,2.8,Sirajganj,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,14,38,5.0,70,95,207.1169538
4,0.5,Sunamganj,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,2,38,5.0,70,95,172.2778068
0,,Sylhet,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,0,38,5.0,70,95,90.35801544
24,3.416666667,Tangail,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,82,38,5.0,70,95,174.8999208
12,3.0,Thakurgaon,Kharif 1,21.5,82.5,Dalim,Apr,No need to do,Throughout The year,36,38,5.0,70,95,182.432984
480,2.322916667,Bagerhat,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1115,32,18.0,75,85,289.7516888
98,1.306122449,Bandarban,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,128,32,18.0,75,85,82.77286756
95,1.684210526,Barguna,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,160,32,18.0,75,85,224.5312663
355,1.636619718,Barishal,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,581,32,18.0,75,85,199.7854045
244,1.631147541,Bhola,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,398,32,18.0,75,85,76.78709333
325,3.870769231,Bogura,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1258,32,18.0,75,85,28.08209369
700,4.314285714,Brahmanbaria,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,3020,32,18.0,75,85,257.2732409
248,2.350806452,Chandpur,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,583,32,18.0,75,85,69.72300394
386,2.841968912,Chapai Nawabganj,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1097,32,18.0,75,85,184.1175706
370,2.794594595,Chattogram,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1034,32,18.0,75,85,64.74779006
475,2.275789474,Chuadanga,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1081,32,18.0,75,85,271.8746633
79,6.101265823,CoxsBazar,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,482,32,18.0,75,85,83.47351898
641,2.845553822,Cumilla,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1824,32,18.0,75,85,243.6443742
694,2.159942363,Dhaka,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1499,32,18.0,75,85,157.9190588
440,2.134090909,Dinajpur,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,939,32,18.0,75,85,221.2524621
545,2.297247706,Faridpur,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1252,32,18.0,75,85,80.04165679
141,1.65248227,Feni,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,233,32,18.0,75,85,125.5331596
248,2.814516129,Gaibandha,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,698,32,18.0,75,85,88.32451238
359,1.73816156,Gazipur,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,624,32,18.0,75,85,183.0579223
681,3.468428781,Gopalganj,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,2362,32,18.0,75,85,166.567595
216,2.680555556,Habiganj,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,579,32,18.0,75,85,193.9302047
758,2.774406332,Jamalpur,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,2103,32,18.0,75,85,127.6832719
1240,4.277419355,Jashore,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,5304,32,18.0,75,85,117.2194088
338,1.715976331,Jhallokati,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,580,32,18.0,75,85,202.0941794
722,4.422437673,Jhenaidah,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,3193,32,18.0,75,85,217.0905094
214,2.696261682,Joypurhat,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,577,32,18.0,75,85,118.8103188
362,2.116022099,Khagrachari,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,766,32,18.0,75,85,104.5825093
373,2.932975871,Khulna,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1094,32,18.0,75,85,211.9554653
470,3.9,Kishoreganj,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1833,32,18.0,75,85,223.6912886
223,2.233183857,Kurigram,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,498,32,18.0,75,85,158.6820197
572,4.956293706,Kushtia,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,2835,32,18.0,75,85,69.73904608
185,1.32972973,Lakshmipur,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,246,32,18.0,75,85,201.3872543
175,2.342857143,Lalmonirhat,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,410,32,18.0,75,85,48.79468225
309,6.478964401,Madaripur,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,2002,32,18.0,75,85,290.5667364
250,3.832,Magura,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,958,32,18.0,75,85,210.3057253
322,2.565217391,Manikganj,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,826,32,18.0,75,85,170.7458307
141,4.808510638,Meherpur,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,678,32,18.0,75,85,224.1771584
256,2.05859375,Moulvibazar,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,527,32,18.0,75,85,260.3607105
420,1.257142857,Munshiganj,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,528,32,18.0,75,85,148.4058515
1467,3.197682345,Mymensingh,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,4691,32,18.0,75,85,103.2079126
344,4.316860465,Naogaon,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1485,32,18.0,75,85,55.75686438
323,4.284829721,Narail,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1384,32,18.0,75,85,230.0335655
646,1.944272446,Narayanganj,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1256,32,18.0,75,85,146.1320748
379,2.656992084,Narsingdi,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1007,32,18.0,75,85,196.6915745
274,4.562043796,Natore,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1250,32,18.0,75,85,67.07926402
396,5.143939394,Netrokona,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,2037,32,18.0,75,85,226.6848783
187,3.13368984,Nilphamari,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,586,32,18.0,75,85,148.20449
289,1.584775087,Noakhali,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,458,32,18.0,75,85,0.0
471,3.78343949,Pabna,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1782,32,18.0,75,85,235.926379
409,2.41809291,Panchagar,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,989,32,18.0,75,85,141.5505601
157,1.394904459,Patuakhali,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,219,32,18.0,75,85,46.18653035
227,1.370044053,Pirojpur,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,311,32,18.0,75,85,149.1941015
639,4.638497653,Rajbari,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,2964,32,18.0,75,85,137.1607196
728,5.302197802,Rajshahi,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,3860,32,18.0,75,85,119.6886394
390,1.648717949,Rangamati,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,643,32,18.0,75,85,124.9200808
261,1.708812261,Rangpur,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,446,32,18.0,75,85,106.6907987
551,2.749546279,Satkhira,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1515,32,18.0,75,85,180.2584563
210,3.814285714,Shariatpur,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,801,32,18.0,75,85,166.0814599
875,4.837714286,Sherpur,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,4233,32,18.0,75,85,30.32787341
290,5.355172414,Sirajganj,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1553,32,18.0,75,85,28.93248441
246,4.211382114,Sunamganj,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,1036,32,18.0,75,85,95.92688674
185,1.983783784,Sylhet,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,367,32,18.0,75,85,118.730805
1906,2.61752361,Tangail,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,4989,32,18.0,75,85,113.052017
381,1.818897638,Thakurgaon,Rabi,25.0,80.0,Danta,Mar,Apr to Aug,Sep,693,32,18.0,75,85,112.5631997
164,0.841463415,Bagerhat,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,138,32,18.0,75,85,211.325868
103,1.145631068,Bandarban,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,118,32,18.0,75,85,163.5439056
101,2.217821782,Barguna,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,224,32,18.0,75,85,209.2712972
244,2.057377049,Barishal,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,502,32,18.0,75,85,83.62887879
90,0.933333333,Bhola,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,84,32,18.0,75,85,140.1864473
141,2.255319149,Bogura,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,318,32,18.0,75,85,81.38933112
264,2.382575758,Brahmanbaria,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,629,32,18.0,75,85,84.3732076
117,1.205128205,Chandpur,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,141,32,18.0,75,85,105.6611445
235,1.676595745,Chapai Nawabganj,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,394,32,18.0,75,85,144.5185522
80,2.0,Chattogram,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,160,32,18.0,75,85,173.0430324
80,2.5125,Chuadanga,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,201,32,18.0,75,85,77.19083319
15,1.333333333,CoxsBazar,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,20,32,18.0,75,85,25.82558997
372,2.099462366,Cumilla,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,781,32,18.0,75,85,145.2752361
385,2.012987013,Dhaka,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,775,32,18.0,75,85,275.9634246
289,1.705882353,Dinajpur,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,493,32,18.0,75,85,173.3829517
542,2.333948339,Faridpur,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,1265,32,18.0,75,85,122.0310957
50,1.18,Feni,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,59,32,18.0,75,85,211.0436227
169,1.485207101,Gaibandha,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,251,32,18.0,75,85,77.87378848
157,1.50955414,Gazipur,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,237,32,18.0,75,85,58.66130445
357,1.826330532,Gopalganj,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,652,32,18.0,75,85,102.2534557
177,2.807909605,Habiganj,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,497,32,18.0,75,85,195.7467335
408,2.892156863,Jamalpur,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,1180,32,18.0,75,85,191.6334516
871,1.756601607,Jashore,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,1530,32,18.0,75,85,196.3829561
37,1.081081081,Jhallokati,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,40,32,18.0,75,85,277.5559112
401,3.478802993,Jhenaidah,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,1395,32,18.0,75,85,134.4037466
56,2.535714286,Joypurhat,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,142,32,18.0,75,85,152.9828538
232,1.74137931,Khagrachari,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,404,32,18.0,75,85,132.548648
598,1.287625418,Khulna,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,770,32,18.0,75,85,218.7417816
251,2.358565737,Kishoreganj,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,592,32,18.0,75,85,144.1806998
261,1.597701149,Kurigram,Rabi,25.0,80.0,Danta Shak,Mar,Apr to Aug,Sep,417,32,18.0,75,85,99.62611331
